agent_code,avg_policies,std_policies,active_months,avg_anbp,avg_income,avg_customers,first_active_month,last_active_month,tenure,stability,cluster,performance
71a00b5e,21.2,7.5960516059331775,5,1169906.0,281498.4,19.0,2024-04-01,2024-08-01,4.0,0.11633247982245463,1,High
71c650c2,22.533333333333335,8.634372064741068,15,1346074.6,302312.2,16.133333333333333,2023-06-01,2024-08-01,14.0,0.10379503648812798,1,High
726d4dfd,21.8,10.190811134495005,20,1057161.55,228579.25,14.6,2023-01-01,2024-08-01,19.0,0.08935902750762721,1,High
739376d2,19.35,9.252453444186688,20,1129948.7,258689.05,15.6,2023-01-01,2024-08-01,19.0,0.09753762896304753,1,High
73fc3821,19.6,12.18022556182118,20,835687.3,229597.5,16.15,2023-01-01,2024-08-01,19.0,0.07587123568633562,0,Low
744b2429,22.25,10.837920756113208,20,1311191.4,308252.35,16.2,2023-01-01,2024-08-01,19.0,0.08447429414355481,1,High
74c002f8,20.65,9.804805481309447,20,823434.0,183022.0,15.5,2023-01-01,2024-08-01,19.0,0.09255141165936184,0,Low
750fb3a2,18.428571428571427,12.12239171749457,7,1245000.4285714286,218475.14285714287,14.714285714285714,2024-02-01,2024-08-01,6.0,0.07620562025037063,0,Low
75703031,20.0,9.81406080446235,20,878636.45,145245.7,15.45,2023-01-01,2024-08-01,19.0,0.09247220059899762,0,Low
765fff3b,21.5,8.672400262660243,20,875781.5,176789.25,14.15,2023-01-01,2024-08-01,19.0,0.1033869538940033,0,Low
77831d24,22.05,8.306465458969454,20,1066947.85,222094.3,16.4,2023-01-01,2024-08-01,19.0,0.10745217982152533,0,Low
779a11fe,15.2,10.680035481904394,20,837999.3,209216.7,16.05,2023-01-01,2024-08-01,19.0,0.08561617826840309,0,Low
77a8b54a,21.1,8.546467414268768,20,1205070.15,267229.95,17.2,2023-01-01,2024-08-01,19.0,0.1047507896486752,1,High
7827b6dc,18.05,12.617761082570953,20,1053428.0,277938.9,14.2,2023-01-01,2024-08-01,19.0,0.07343351039400127,0,Low
7833e777,27.0,,1,1727757.0,484873.0,10.0,2024-08-01,2024-08-01,0.0,0.09603733324440045,1,High
786ddd95,15.5,7.7781745930520225,2,880939.5,166416.0,20.5,2024-07-01,2024-08-01,1.0,0.11391890072356342,0,Low
789ec6d8,15.545454545454545,11.219301550129012,11,610634.1818181818,208581.54545454544,15.636363636363637,2023-10-01,2024-08-01,10.0,0.08183773809800463,0,Low
78ab067e,23.923076923076923,8.025600065431645,13,1182472.5384615385,254769.92307692306,17.76923076923077,2023-08-01,2024-08-01,12.0,0.11079595736022406,1,High
79070d83,18.9,10.85260094946926,20,1006790.7,224234.05,13.7,2023-01-01,2024-08-01,19.0,0.08436966740576704,0,Low
790d6039,20.625,11.963486114005399,8,1042032.75,217446.0,17.25,2024-01-01,2024-08-01,7.0,0.07713974398596588,0,Low
7973fc92,22.7,8.208468028104942,20,1313491.05,225124.35,15.95,2023-01-01,2024-08-01,19.0,0.1085956965857865,1,High
79ba72f9,20.3,7.671546883057378,20,1127551.6,251302.0,16.4,2023-01-01,2024-08-01,19.0,0.11531967865546777,1,High
79c98d49,24.2,8.489002173090594,20,926475.85,199199.05,15.8,2023-01-01,2024-08-01,19.0,0.10538515870887374,0,Low
79ecb6b7,19.45,8.834591105421914,20,972244.55,228971.45,17.05,2023-01-01,2024-08-01,19.0,0.10168190922027144,0,Low
7a03b549,20.1,9.430633176264633,20,856016.95,179679.9,15.4,2023-01-01,2024-08-01,19.0,0.09587145699606657,0,Low
7a1787dc,20.1,10.557611372594506,20,969396.75,221711.7,15.95,2023-01-01,2024-08-01,19.0,0.08652306845783095,0,Low
7a480f7f,16.95,10.884440850662884,20,973896.05,245608.0,14.95,2023-01-01,2024-08-01,19.0,0.08414363053052029,0,Low
7abe34d0,16.9,10.552625016404312,20,985038.0,193891.75,16.35,2023-01-01,2024-08-01,19.0,0.0865604136358651,0,Low
7b67b89d,18.4,9.654014708917737,20,622324.8,151098.05,15.6,2023-01-01,2024-08-01,19.0,0.09386133089932468,0,Low
7bd02f08,21.45,10.200490184299968,20,1212706.1,251623.0,14.85,2023-01-01,2024-08-01,19.0,0.08928180673750576,1,High
7c23e75e,22.7,8.492101593462257,20,1038452.7,194620.25,15.25,2023-01-01,2024-08-01,19.0,0.10535074768782038,0,Low
7c31eb96,19.857142857142858,8.9773830593,14,944425.8571428572,222950.5,16.142857142857142,2023-07-01,2024-08-01,13.0,0.1002266820925445,0,Low
7c6db591,17.45,9.377885520846652,20,970266.2,217784.1,15.75,2023-01-01,2024-08-01,19.0,0.09635874263511993,0,Low
7cca0fc1,20.05,11.537011379856889,20,863868.65,203903.7,17.05,2023-01-01,2024-08-01,19.0,0.07976382645761107,0,Low
7d65dcb3,20.5,10.475535409002404,20,910383.65,214933.35,13.7,2023-01-01,2024-08-01,19.0,0.0871419035677859,0,Low
7d66cad7,21.333333333333332,9.71253485622231,3,946592.0,250321.66666666666,15.666666666666666,2024-06-01,2024-08-01,2.0,0.09334858774523903,0,Low
7d88bca8,20.8,10.329314442019145,20,1284970.35,302638.3,13.75,2023-01-01,2024-08-01,19.0,0.0882665941631131,1,High
7d9166e2,23.05,7.598303134668674,20,1417949.45,321245.6,17.3,2023-01-01,2024-08-01,19.0,0.11630201730943437,1,High
7dc61c41,21.7,9.862742225695971,20,934492.75,212983.4,17.45,2023-01-01,2024-08-01,19.0,0.09205778607490894,0,Low
7e01dea3,19.95,9.040697457957311,20,949953.2,216537.6,15.2,2023-01-01,2024-08-01,19.0,0.0995946749901815,0,Low
7f45d13e,19.4,11.315569153301917,20,1123355.65,235072.4,14.6,2023-01-01,2024-08-01,19.0,0.08119803376946577,0,Low
7f69270a,24.4,7.809575768517169,20,1246640.65,264599.75,15.5,2023-01-01,2024-08-01,19.0,0.11351284400932286,1,High
7f8d4215,20.625,8.814557763803501,8,964986.25,260424.375,17.5,2024-01-01,2024-08-01,7.0,0.10188946094831107,0,Low
7fe3706e,17.7,10.331861808069862,20,1022612.5,278299.1,15.25,2023-01-01,2024-08-01,19.0,0.08824675211692583,0,Low
8.09E+28,21.05,12.738152390193386,20,1098444.0,265120.4,17.85,2023-01-01,2024-08-01,19.0,0.07278999181242328,1,High
811ab465,20.75,11.800423721205949,20,1006283.65,234001.35,15.0,2023-01-01,2024-08-01,19.0,0.07812241389660719,0,Low
816a9c71,18.2,12.517987058628874,5,1073383.2,300150.0,17.8,2024-04-01,2024-08-01,4.0,0.07397551097385277,0,Low
817339ac,18.55,10.845687961970002,20,1156022.45,247347.05,15.25,2023-01-01,2024-08-01,19.0,0.08441890443260457,0,Low
8209b2a0,20.65,9.696852446460193,20,1093361.95,249725.5,14.45,2023-01-01,2024-08-01,19.0,0.09348544396636231,1,High
8265855f,20.55,10.782417461580193,20,870377.35,220148.0,15.95,2023-01-01,2024-08-01,19.0,0.08487222620152227,0,Low
82b8665c,19.916666666666668,10.604101550672253,12,1209688.25,248912.16666666666,15.333333333333334,2023-09-01,2024-08-01,11.0,0.08617642612254352,1,High
833d1afb,20.0,10.896643616511607,20,1224026.75,260744.45,16.3,2023-01-01,2024-08-01,19.0,0.08405732173165871,1,High
838ca2b3,19.75,9.645697159055457,20,834622.75,207833.35,14.0,2023-01-01,2024-08-01,19.0,0.0939346653449914,0,Low
844e21a0,20.142857142857142,9.138735334633754,14,1017322.7142857143,186814.2142857143,15.214285714285714,2023-07-01,2024-08-01,13.0,0.09863163076996559,0,Low
8450fe9e,17.9,12.199654870010399,20,835374.5,215970.5,15.8,2023-01-01,2024-08-01,19.0,0.0757595565829527,0,Low
84a7eaf5,18.444444444444443,11.544599507032618,9,695758.1111111111,190813.55555555556,14.333333333333334,2023-12-01,2024-08-01,8.0,0.07971557796160736,0,Low
84bc935c,20.153846153846153,9.109026236341565,13,836195.6153846154,223709.07692307694,15.76923076923077,2023-08-01,2024-08-01,12.0,0.098921496158061,0,Low
84ef9ce3,20.5,8.994150145628282,20,904950.5,221760.35,15.35,2023-01-01,2024-08-01,19.0,0.10005853278454373,0,Low
85857de6,19.0,8.013147091860318,20,834921.65,192361.2,14.85,2023-01-01,2024-08-01,19.0,0.11094903808938054,0,Low
85994955,17.625,13.059616052111616,8,873403.0,200580.0,17.5,2024-01-01,2024-08-01,7.0,0.07112569762172202,0,Low
85f1427f,16.8,12.505156831020596,20,775780.6,229212.25,14.9,2023-01-01,2024-08-01,19.0,0.07404578950931213,0,Low
862e2590,6.0,10.392304845413264,3,212862.0,79640.0,14.333333333333334,2024-06-01,2024-08-01,2.0,0.0877785499571333,0,Low
868cd194,19.6,10.343571611595799,20,1033772.8,214020.3,14.05,2023-01-01,2024-08-01,19.0,0.08815565628181557,0,Low
86c4b14c,18.857142857142858,11.639423975274312,7,954171.7142857143,265426.5714285714,17.0,2024-02-01,2024-08-01,6.0,0.07911752956117583,0,Low
86c9436f,18.75,9.357659401457408,20,955455.75,218214.95,16.1,2023-01-01,2024-08-01,19.0,0.09654690903036373,0,Low
86fcfefe,19.55,10.2775944349065,20,1235683.35,238715.15,16.85,2023-01-01,2024-08-01,19.0,0.08867139227003873,1,High
877de375,22.6,10.796685651283527,20,1391482.8,297127.5,16.0,2023-01-01,2024-08-01,19.0,0.0847695725359263,1,High
87bc8e5a,18.65,10.204617118065517,20,1077074.55,262376.35,15.95,2023-01-01,2024-08-01,19.0,0.08924892207049824,0,Low
87c0771b,16.85,11.631513455400286,20,754968.65,179157.95,15.65,2023-01-01,2024-08-01,19.0,0.07916707713060901,0,Low
8813423f,21.85,8.480783230959647,20,1210237.8,258895.45,15.6,2023-01-01,2024-08-01,19.0,0.10547651767150253,1,High
885be06c,22.4,8.6778605173104,20,997563.75,205174.4,15.3,2023-01-01,2024-08-01,19.0,0.10332862291322965,0,Low
88c2ff7a,20.35,9.642422713689422,20,937737.4,207147.45,14.8,2023-01-01,2024-08-01,19.0,0.09396356702818176,0,Low
88c79618,16.45,10.797051254369116,20,900701.7,226509.75,16.45,2023-01-01,2024-08-01,19.0,0.08476694543728827,0,Low
88feb000,11.076923076923077,13.524431833177186,13,504928.46153846156,198849.76923076922,15.846153846153847,2023-08-01,2024-08-01,12.0,0.06884950898497572,0,Low
890e8652,18.9,9.61851285145912,20,1022141.55,236042.05,14.4,2023-01-01,2024-08-01,19.0,0.09417514617996504,0,Low
89633f45,20.9,8.546467414268768,20,785547.5,165701.1,15.5,2023-01-01,2024-08-01,19.0,0.1047507896486752,0,Low
89a8cb39,20.75,8.465875774636606,20,1111055.9,204300.3,16.55,2023-01-01,2024-08-01,19.0,0.10564262872321392,0,Low
89cb3dd5,22.1,6.912231721262031,20,1151442.85,214323.45,15.7,2023-01-01,2024-08-01,19.0,0.12638659170114602,1,High
8a5c31db,18.5,8.755950357709132,16,800379.6875,171936.5625,14.9375,2023-05-01,2024-08-01,15.0,0.10250154657765372,0,Low
8ac71189,20.727272727272727,10.130063268222061,11,921660.6363636364,184065.9090909091,15.636363636363637,2023-10-01,2024-08-01,10.0,0.0898467489268587,0,Low
8afae4e5,19.95,7.7015036125900025,20,973365.05,175048.45,15.7,2023-01-01,2024-08-01,19.0,0.11492266676222755,0,Low
8b1eb4a9,20.4,8.702086864050122,20,998078.3,226498.8,16.2,2023-01-01,2024-08-01,19.0,0.10307060883008333,0,Low
8b5cd67d,19.7,7.800809674575285,20,924957.55,195812.85,13.9,2023-01-01,2024-08-01,19.0,0.11362590908980869,0,Low
8ba38ed9,18.7,9.862742225695971,20,906405.8,215278.6,17.1,2023-01-01,2024-08-01,19.0,0.09205778607490894,0,Low
8c4fd446,21.571428571428573,10.783585409580354,7,714480.7142857143,156813.14285714287,16.428571428571427,2024-02-01,2024-08-01,6.0,0.08486381396166354,0,Low
8c867ff9,19.05,10.215957589657673,20,1092783.05,255499.65,14.95,2023-01-01,2024-08-01,19.0,0.08915868235112695,0,Low
8dab5c95,21.9,10.502631249258194,20,1349026.5,299991.05,16.55,2023-01-01,2024-08-01,19.0,0.08693663026574812,1,High
8e04acc1,21.6,9.075125053509847,20,1225310.25,269939.85,16.7,2023-01-01,2024-08-01,19.0,0.09925435115583328,1,High
8e2e35c7,14.846153846153847,10.945670025525725,13,733900.3846153846,208019.0,14.615384615384615,2023-08-01,2024-08-01,12.0,0.08371234077813818,0,Low
8f0e0595,23.85,8.92822254957485,20,1123989.7,269745.15,14.15,2023-01-01,2024-08-01,19.0,0.10072296375375091,1,High
8f132aa4,21.5,6.348228099241551,6,1135812.3333333333,237841.83333333334,11.833333333333334,2024-03-01,2024-08-01,5.0,0.13608722898833464,1,High
8f18449c,19.9,7.0105184131455385,20,1147736.45,250464.4,15.25,2023-01-01,2024-08-01,19.0,0.12483586559878139,1,High
8f4643ab,20.25,8.258169798511812,20,864337.9,187493.3,15.05,2023-01-01,2024-08-01,19.0,0.10801270896551748,0,Low
8f699df7,25.05,7.890533968990278,20,1277458.75,287350.05,16.8,2023-01-01,2024-08-01,19.0,0.11247918330754353,1,High
8f77f8e4,19.3,8.590692637965812,20,936175.2,197169.85,14.95,2023-01-01,2024-08-01,19.0,0.10426775601601389,0,Low
8f887bfa,19.15,11.935241933031772,20,1102307.6,271050.25,15.25,2023-01-01,2024-08-01,19.0,0.07730817909531122,1,High
9.63E+09,24.428571428571427,6.948792289723034,7,1205644.2857142857,207124.0,15.857142857142858,2024-02-01,2024-08-01,6.0,0.12580527500924846,1,High
904e6c62,19.25,9.738015576513577,20,1078014.2,253883.45,17.95,2023-01-01,2024-08-01,19.0,0.09312707668139557,0,Low
90758512,20.35,9.343024417347838,20,796971.0,174029.6,16.8,2023-01-01,2024-08-01,19.0,0.0966835192153999,0,Low
90ea32ad,21.8,10.14422314215804,20,1194390.65,242620.6,14.7,2023-01-01,2024-08-01,19.0,0.08973258945408674,1,High
9108e3de,17.833333333333332,7.158381398222942,12,716916.4166666666,190480.41666666666,15.416666666666666,2023-09-01,2024-08-01,11.0,0.12257333301650004,0,Low
9256cb6d,19.95,5.614595640874445,20,1054226.9,221968.0,13.9,2023-01-01,2024-08-01,19.0,0.1511808210649443,0,Low
92647c39,19.4,9.965202614994576,20,627737.35,149778.85,15.4,2023-01-01,2024-08-01,19.0,0.09119758522587908,0,Low
926a4de6,20.85,8.68316580637803,20,984833.35,212340.4,15.4,2023-01-01,2024-08-01,19.0,0.10327201041433454,0,Low
92dd19af,18.5,10.205777517506549,20,650808.9,134193.25,16.3,2023-01-01,2024-08-01,19.0,0.08923968001664509,0,Low
93779b01,21.0,,1,1913331.0,504566.0,12.0,2024-08-01,2024-08-01,0.0,0.09603733324440045,1,High
9379e3f2,16.714285714285715,10.915257997081753,14,816259.2857142857,230530.85714285713,15.357142857142858,2023-07-01,2024-08-01,13.0,0.08392600481205836,0,Low
93a839c4,20.2,11.958700862375874,20,816744.8,170779.15,16.25,2023-01-01,2024-08-01,19.0,0.07716822933257046,0,Low
94427825,16.85,10.960575282635297,20,1069591.15,267707.5,17.25,2023-01-01,2024-08-01,19.0,0.08360801854170245,0,Low
944d7abd,19.15,11.403023606413388,20,875463.0,211705.75,15.45,2023-01-01,2024-08-01,19.0,0.08062550163033773,0,Low
9494149d,18.789473684210527,10.591290695495578,19,1229214.7368421052,271147.7368421053,16.42105263157895,2023-02-01,2024-08-01,18.0,0.08627166950343192,1,High
95185021,21.857142857142858,9.82036457773134,14,1152033.4285714286,245855.07142857142,14.214285714285714,2023-07-01,2024-08-01,13.0,0.09241832775746137,1,High
9536ec88,16.142857142857142,9.388442743227289,7,942645.8571428572,163556.42857142858,18.0,2024-02-01,2024-08-01,6.0,0.09626081836490331,0,Low
953805f0,17.5,10.806917862379196,20,876091.7,227971.15,16.15,2023-01-01,2024-08-01,19.0,0.08469610881145669,0,Low
95489a00,20.23076923076923,11.054062949536142,13,1144304.3846153845,281914.76923076925,13.846153846153847,2023-08-01,2024-08-01,12.0,0.0829595800342557,1,High
956005ab,18.1,10.905816893074226,20,743194.35,228533.9,14.45,2023-01-01,2024-08-01,19.0,0.08399255666208956,0,Low
95ab0bc5,21.8,10.460954973011232,20,1138827.65,244410.55,16.5,2023-01-01,2024-08-01,19.0,0.0872527640458273,1,High
961e6577,19.45,10.500501241168893,20,988540.8,225176.1,16.4,2023-01-01,2024-08-01,19.0,0.08695273180096293,0,Low
96277898,20.0,,1,674200.0,158397.0,16.0,2024-08-01,2024-08-01,0.0,0.09603733324440045,0,Low
963a1048,21.15,8.986978884680001,20,1046897.65,225963.5,15.95,2023-01-01,2024-08-01,19.0,0.1001303809237043,0,Low
96471aab,17.1,8.213595917424769,20,800051.3,179217.95,16.65,2023-01-01,2024-08-01,19.0,0.10853525691405656,0,Low
97045eb6,20.35,8.880937598676107,20,1152024.15,241335.65,17.3,2023-01-01,2024-08-01,19.0,0.10120497068354976,1,High
9716c60e,21.0,9.828529900244492,11,1374948.1818181819,335992.54545454547,14.818181818181818,2023-10-01,2024-08-01,10.0,0.09234863912389636,1,High
974da954,13.75,11.387319817743723,20,555187.0,184035.6,15.8,2023-01-01,2024-08-01,19.0,0.0807277130737829,0,Low
97d645e0,19.4,9.494596801394604,20,805142.7,148324.45,16.4,2023-01-01,2024-08-01,19.0,0.09528712907456456,0,Low
97eace3e,19.3,10.047780587614467,20,795931.0,200581.0,16.4,2023-01-01,2024-08-01,19.0,0.09051591784155162,0,Low
9828b73c,20.35,9.53263093965034,20,1270376.55,280559.95,14.3,2023-01-01,2024-08-01,19.0,0.09494303994223097,1,High
98da75b8,18.7,10.916428951476375,20,1058480.15,266071.7,16.5,2023-01-01,2024-08-01,19.0,0.08391775791824832,0,Low
98e4577e,24.4,8.29965122919727,20,1343218.8,298757.65,14.4,2023-01-01,2024-08-01,19.0,0.10753091437024981,1,High
9901c7de,19.4,11.061550286322532,20,864416.8,232200.95,16.55,2023-01-01,2024-08-01,19.0,0.08290808198461624,0,Low
998a39aa,20.3,10.157185685643025,20,1128067.15,281293.5,15.5,2023-01-01,2024-08-01,19.0,0.08962833712508628,1,High
9ac134bb,21.923076923076923,8.655071138370637,13,807462.8461538461,174103.23076923078,16.23076923076923,2023-08-01,2024-08-01,12.0,0.10357251496841453,0,Low
9bcb60ec,21.333333333333332,18.717193521821944,3,1028146.3333333334,277669.3333333333,15.666666666666666,2024-06-01,2024-08-01,2.0,0.05071715702811625,1,High
9bf16323,17.8,8.865070427481697,20,698327.25,140338.75,14.6,2023-01-01,2024-08-01,19.0,0.10136775072727734,0,Low
9bf2290b,23.5625,8.67155310964151,16,1267416.0625,253629.1875,16.8125,2023-05-01,2024-08-01,15.0,0.1033960097890696,1,High
9c2e3be7,23.4,7.653000787444856,20,1108976.55,244050.75,15.6,2023-01-01,2024-08-01,19.0,0.11556684490898907,1,High
9c368468,15.5,6.363961030678928,2,863730.0,150629.0,13.5,2024-07-01,2024-08-01,1.0,0.13579648178933995,0,Low
9ca2a7ff,20.357142857142858,9.017991784437145,14,984019.6428571428,213874.64285714287,16.214285714285715,2023-07-01,2024-08-01,13.0,0.09982040527857994,0,Low
9caa7fdc,20.8,4.494441010848846,5,1219676.8,202014.8,16.0,2024-04-01,2024-08-01,4.0,0.18200213598171075,1,High
9caee735,24.95,10.138384590518509,20,1046709.8,265937.45,15.9,2023-01-01,2024-08-01,19.0,0.08977962575033051,1,High
9d0bde50,20.571428571428573,11.163290178932357,7,702002.4285714285,186845.7142857143,16.571428571428573,2024-02-01,2024-08-01,6.0,0.08221459697903678,0,Low
9d27a440,17.9,12.272776891623955,20,826531.75,236754.95,16.45,2023-01-01,2024-08-01,19.0,0.07534218409344841,0,Low
9db596eb,18.333333333333332,15.885003409925142,3,1081048.0,328179.0,10.0,2024-06-01,2024-08-01,2.0,0.05922415149837589,1,High
9dc48356,20.0,1.0,3,747825.6666666666,105274.66666666667,11.666666666666666,2024-06-01,2024-08-01,2.0,0.5,2,Medium
9e2e849a,17.75,11.068566207722517,20,901485.2,189647.9,14.9,2023-01-01,2024-08-01,19.0,0.08285988432993086,0,Low
9e301c4f,19.45,10.075896198876123,20,1027055.6,225972.25,14.35,2023-01-01,2024-08-01,19.0,0.09028614768902136,0,Low
9e32a219,20.8,10.714476188783099,20,1002616.6,223314.2,15.75,2023-01-01,2024-08-01,19.0,0.08536446563078294,0,Low
9e6b324e,20.2,7.112627762241641,20,935685.7,175528.75,15.6,2023-01-01,2024-08-01,19.0,0.12326462267309612,0,Low
9fe0462c,15.0,,1,962610.0,147833.0,13.0,2024-08-01,2024-08-01,0.0,0.09603733324440045,0,Low
9ff7cf01,20.1,10.735577840943048,20,990607.4,222970.1,14.0,2023-01-01,2024-08-01,19.0,0.08521097244237971,0,Low
a024a368,16.45,10.535528862902547,20,668469.9,186930.45,14.15,2023-01-01,2024-08-01,19.0,0.08668869991872934,0,Low
a02f250c,20.866666666666667,7.927048330753084,15,1242823.5333333334,287222.2,14.6,2023-06-01,2024-08-01,14.0,0.11201910899877923,1,High
a045b770,21.95,7.857112098367682,20,1104206.95,223236.75,14.55,2023-01-01,2024-08-01,19.0,0.11290361789417733,1,High
a050e91a,22.05,8.899881726002997,20,1072692.3,203521.85,13.6,2023-01-01,2024-08-01,19.0,0.10101130777890036,1,High
a09aba1d,22.95,7.155969168242838,20,976931.0,199100.7,14.3,2023-01-01,2024-08-01,19.0,0.12260958561414535,0,Low
a0ad55fc,20.4,9.885662132071563,20,1222047.75,273781.55,18.0,2023-01-01,2024-08-01,19.0,0.09186395718215241,1,High
a0cc389a,17.3,9.989994994993742,20,908451.95,293697.5,16.1,2023-01-01,2024-08-01,19.0,0.09099185217605,0,Low
a0e4b237,20.55,5.325954325159408,20,1082550.75,235177.45,16.2,2023-01-01,2024-08-01,19.0,0.15807891562271134,0,Low
a14ecd6f,16.8,10.709562868861887,20,897533.65,216094.4,13.2,2023-01-01,2024-08-01,19.0,0.0854002844682788,0,Low
a199082b,25.45,10.00776014690074,20,1566032.95,326976.9,14.95,2023-01-01,2024-08-01,19.0,0.09084500267582159,1,High
a1d1d855,21.5,8.401127743846125,20,1038927.0,188200.7,14.75,2023-01-01,2024-08-01,19.0,0.106370217195973,0,Low
a1f12a6c,19.0,9.16515138991168,20,1005448.9,209220.35,15.5,2023-01-01,2024-08-01,19.0,0.09837531795074314,0,Low
a26f3975,20.05,6.9696711392628625,20,1089609.0,214752.25,14.9,2023-01-01,2024-08-01,19.0,0.12547569184799423,0,Low
a2892004,22.0,9.957805718974543,20,1491314.4,327808.35,15.5,2023-01-01,2024-08-01,19.0,0.0912591467348613,1,High
a2d9fb74,17.8,10.841440960742405,20,711555.85,197308.1,15.95,2023-01-01,2024-08-01,19.0,0.08444918176050295,0,Low
a2dd881e,21.555555555555557,8.278150625458428,9,1218631.7777777778,211011.77777777778,14.88888888888889,2023-12-01,2024-08-01,8.0,0.10778009975997674,1,High
a30df4f5,21.95,6.345118305893869,20,1364971.9,231497.55,16.8,2023-01-01,2024-08-01,19.0,0.13614484591726456,1,High
a35c7842,17.6,11.403600539441825,20,954086.85,230602.6,15.3,2023-01-01,2024-08-01,19.0,0.08062175146806211,0,Low
a40e05c1,21.0,6.618156843109719,11,1323558.0909090908,279372.36363636365,14.727272727272727,2023-10-01,2024-08-01,10.0,0.13126534680162893,1,High
a46b6249,15.142857142857142,11.88035593502388,7,714259.4285714285,192213.7142857143,12.142857142857142,2024-02-01,2024-08-01,6.0,0.07763760606031311,0,Low
a495eaf3,20.833333333333332,11.769246004530261,12,908943.1666666666,206951.66666666666,16.833333333333332,2023-09-01,2024-08-01,11.0,0.07831315957459202,0,Low
a4eb52e8,16.65,11.146276225009432,20,770573.7,161621.85,16.0,2023-01-01,2024-08-01,19.0,0.08232975946496092,0,Low
a500afe1,21.8,10.076549116898263,20,871922.35,197537.5,18.95,2023-01-01,2024-08-01,19.0,0.0902808256837331,0,Low
a58bf05b,23.4,5.412947441089743,5,1553936.8,311892.8,14.4,2024-04-01,2024-08-01,4.0,0.1559345385544079,1,High
a635b43b,17.05,8.580731167471747,20,1040678.3,234326.65,14.65,2023-01-01,2024-08-01,19.0,0.10437616738429885,0,Low
a6859260,15.75,9.284253789134194,20,748634.6,198817.55,14.65,2023-01-01,2024-08-01,19.0,0.09723602903076428,0,Low
a6c30232,23.25,6.536335686799319,20,803669.2,156880.3,15.35,2023-01-01,2024-08-01,19.0,0.13269048003681747,0,Low
a74c182c,19.0,11.530280500536515,20,879353.25,227849.1,14.3,2023-01-01,2024-08-01,19.0,0.07980667311934338,0,Low
a7b58a6a,14.0,1.4142135623730951,2,939114.5,251826.0,14.5,2024-07-01,2024-08-01,1.0,0.4142135623730951,2,Medium
a7c9fb50,16.0,9.74949391399099,20,912334.95,202334.5,17.65,2023-01-01,2024-08-01,19.0,0.09302763534741401,0,Low
a905dc28,22.375,6.551081335677848,16,1162301.5625,224583.8125,15.1875,2023-05-01,2024-08-01,15.0,0.1324313638730302,1,High
a9431e50,20.666666666666668,6.693991620066745,15,941908.8666666667,209059.33333333334,16.733333333333334,2023-06-01,2024-08-01,14.0,0.1299715478493496,0,Low
a9483c0c,18.5,10.86035765622167,20,836684.75,209081.55,16.25,2023-01-01,2024-08-01,19.0,0.08431448940963623,0,Low
a9629fa4,20.5,9.093085863793203,20,1070693.3,258972.45,13.1,2023-01-01,2024-08-01,19.0,0.09907772642530341,1,High
a982882a,19.53846153846154,8.818686453731686,13,1177987.6153846155,251219.07692307694,15.692307692307692,2023-08-01,2024-08-01,12.0,0.10184661713277751,1,High
a98bb7aa,17.75,10.71582695681584,20,1001895.15,182499.5,15.95,2023-01-01,2024-08-01,19.0,0.0853546235947294,0,Low
a9b4595f,21.8,12.467220177223489,20,1264844.85,319725.8,15.55,2023-01-01,2024-08-01,19.0,0.07425437371932596,1,High
aa23f1f0,29.0,,1,2650194.0,431218.0,15.0,2024-08-01,2024-08-01,0.0,0.09603733324440045,1,High
aa741268,18.5,10.023656229666214,20,893780.95,190721.05,16.0,2023-01-01,2024-08-01,19.0,0.09071400442521592,0,Low
aac1e99d,23.85,8.317862832799248,20,1315853.1,322396.95,16.25,2023-01-01,2024-08-01,19.0,0.1073207470365372,1,High
ab5e22f2,25.333333333333332,5.852349955359813,9,1153497.2222222222,188269.66666666666,16.77777777777778,2023-12-01,2024-08-01,8.0,0.14593533700330263,1,High
ac15ff9e,24.0,2.23606797749979,5,1621013.6,303769.6,17.8,2024-04-01,2024-08-01,4.0,0.3090169943749474,1,High
ac376335,19.5,3.5355339059327378,2,634027.0,157808.0,13.5,2024-07-01,2024-08-01,1.0,0.2204812092115424,0,Low
ac3e254b,20.214285714285715,5.726840603395846,14,969580.1428571428,228622.5,13.714285714285714,2023-07-01,2024-08-01,13.0,0.14865819765302296,0,Low
ac9f7073,19.75,8.025452930323754,20,841772.5,162354.1,14.85,2023-01-01,2024-08-01,19.0,0.11079776358261156,0,Low
acdb0c76,24.0,7.87400787401181,20,1324666.55,256253.7,16.4,2023-01-01,2024-08-01,19.0,0.11268865367232479,1,High
ad35e92d,20.5,3.0,4,868437.25,150014.0,18.75,2024-05-01,2024-08-01,3.0,0.25,0,Low
ad540940,21.5,10.272600244800422,20,1153782.05,251346.4,15.9,2023-01-01,2024-08-01,19.0,0.08871067706505942,1,High
ad55bf27,18.6,8.762359691796558,20,1104954.9,233603.3,16.2,2023-01-01,2024-08-01,19.0,0.10243425069046713,0,Low
ad927b09,13.75,10.057073970201534,20,670701.35,190921.6,15.3,2023-01-01,2024-08-01,19.0,0.09043983993369027,0,Low
adbe5d94,22.3,8.609052762858653,20,975667.9,217178.15,17.5,2023-01-01,2024-08-01,19.0,0.10406853044508668,0,Low
ae14c4be,22.2,8.930138208395917,20,1109587.85,237575.95,15.7,2023-01-01,2024-08-01,19.0,0.10070353292308676,1,High
